2,0,18,2,8,2,0,26,2,6,14,1,492,4,89,1,1,1,1,1,1,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,6,179,171.1,110,0,0,0
7,0,24,2,2,7,0,18,2,8,76,1,652,4,19,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,55,6,1313,53,32,0,0,0
7,0,74,2,6,2,0,62,2,6,71,1,2085,4,65,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,15,100,572,166,86,0,0,0
1,0,17,2,6,2,0,46,2,6,2,1,455,4,65,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55,100,1355,458,282,0,0,0
6,0,18,2,8,2,0,74,2,1,58,1,539,4,84,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,100,267,60,38,0,0,0
2,0,26,2,8,1,0,39,1,7,13,1,804,3,90,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6,6,179,175,111,0,0,0
5,0,3,2,11,5,0,110,1,3,48,1,72,3,112,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,17,17,604,2,1,0,0,0
12,0,26,2,6,2,0,18,2,8,127,1,783,4,67,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,6,578,37,26,0,0,0
7,0,110,1,5,7,0,74,2,5,76,1,2907,2,51,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,17,17,604,63,39,0,0,0
2,0,24,2,6,7,0,18,2,5,19,1,652,4,64,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,25,100,850,172,108,0,0,0
2,0,74,2,2,7,0,18,2,8,19,1,2047,4,19,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,67,6,1514,53,32,0,0,0
9,0,31,1,5,2,0,16,2,5,94,1,963,2,51,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,14,605,81,49,0,0,0
7,0,18,2,8,6,0,110,1,11,75,1,573,3,94,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,17,17,604,28,21,0,0,0
12,0,18,1,5,6,0,36,2,6,131,1,502,2,52,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,100,267,218,143,0,0,0
7,0,18,1,8,6,0,110,2,11,75,1,573,2,94,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,17,17,604,46,35,0,0,0
2,0,31,1,3,2,0,46,2,6,14,1,991,2,28,1,1,1,1,1,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,100,2027,693,435,0,0,0
5,0,110,1,5,2,0,46,2,2,46,1,2886,2,48,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,17,604,123.1,85,0,0,0
6,0,18,2,8,6,0,26,2,5,62,1,492,4,88,1,1,1,1,1,1,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,100,267,47,36,0,0,0
2,0,36,2,4,2,0,46,2,6,14,1,1129,4,41,0,1,1,1,1,1,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,100,2027,136,78,0,0,0
2,0,71,2,6,2,0,31,2,11,14,1,1957,4,70,1,1,1,1,1,1,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,45,24,1179,50,34,0,0,0
2,0,18,2,8,2,0,74,1,5,14,1,539,3,88,1,1,1,1,1,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14,100,506,33,19,0,0,0
7,0,18,2,6,6,0,26,1,2,75,1,492,3,61,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,102,100,2089,18,9,0,0,0
6,0,9,1,3,2,0,77,2,2,58,1,185,2,24,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,100,2027,68,47,0,0,0
7,0,18,2,8,2,0,31,1,11,71,1,497,3,94,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,100,267,126,85,0,0,0
2,0,31,1,7,7,0,74,1,5,19,1,1017,1,77,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,100,21,1951,18,14,0,0,0
1,0,3,2,6,2,0,62,2,6,2,1,57,4,65,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,100,267,97,54,0,0,0
2,0,26,2,6,2,0,18,2,2,14,1,783,4,61,0,1,1,1,1,1,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,100,2027,188,126,0,0,0
2,0,31,2,5,12,0,92,1,7,24,1,1031,3,53,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,12,1943,463,293,0,0,0
12,0,83,2,4,2,0,74,2,6,127,1,2229,4,41,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,100,2027,225,160,0,0,0
2,0,74,2,6,2,0,74,2,6,14,1,2095,4,65,1,1,1,1,1,1,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,47,33,1214,10,8,0,0,0
2,0,10,2,5,1,0,16,2,8,13,1,210,4,54,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,100,850,34,20,0,0,0
6,0,102,2,8,6,0,26,2,8,62,1,2756,4,91,1,1,1,1,1,1,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,15,6,513,127,70,0,0,0
12,0,89,2,6,2,0,26,2,5,127,1,2414,4,64,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,14,100,506,52,48,0,0,0
6,0,18,1,8,6,0,9,2,8,62,1,475,2,91,1,1,1,1,1,1,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,179,124,85,0,0,0
12,0,93,1,5,2,0,36,2,6,127,1,2619,2,52,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,62,232,101,59,0,0,0
12,0,89,2,4,2,0,18,2,8,127,1,2407,4,43,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,6,1937,79,56,0,0,0
12,0,110,2,3,2,0,46,1,1,127,1,2886,3,23,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,17,604,85,67,0,0,0
7,0,74,2,5,6,0,36,2,6,75,1,2064,4,52,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,21,100,695,302,198,0,0,0
7,0,74,2,4,1,0,19,2,6,70,1,2048,4,41,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,25,2,797,2,2,0,0,0
1,0,88,2,12,6,0,97,2,8,5,1,2392,4,130,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102,100,2089,58,36,0,0,0
6,0,18,1,5,2,0,62,1,3,58,1,528,1,49,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,100,2027,5,2,0,0,0
12,0,16,2,4,6,0,74,1,8,131,1,420,3,43,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,100,639,62,37,0,0,0
2,0,74,2,6,2,0,89,2,6,14,1,2107,4,65,0,1,1,1,1,1,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67,100,1565,128,76,0,0,0
3,0,74,2,4,6,0,36,2,6,30,1,2064,4,41,0,0,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,47,1055,175,122,0,0,0
2,0,25,2,6,7,0,16,2,6,19,1,725,4,65,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,100,135,148,100,0,0,0
6,0,36,2,8,6,0,18,1,5,62,1,1106,3,88,0,1,1,1,1,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,100,2027,133,81,0,0,0
2,0,89,2,12,2,0,36,2,6,14,1,2423,4,128,0,1,1,1,1,1,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,102,2029,248,158,0,0,0
2,0,72,1,5,2,0,18,2,2,14,1,1984,2,48,1,1,1,1,1,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,100,2027,339,197,0,0,0
12,0,74,1,11,2,0,18,2,2,127,1,2047,2,111,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61,100,1461,255,173,0,0,0
2,0,18,2,8,6,0,18,2,8,18,1,484,4,91,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,179,80,50,0,0,0
7,0,24,1,5,2,0,74,1,7,71,1,699,1,53,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,15,36,537,123,80,0,0,0
7,0,18,1,5,12,0,112,2,4,81,1,575,2,50,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,102,269,73,51,0,0,0
6,0,18,1,8,7,0,14,2,2,63,1,480,2,85,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,99,70,1912,16,9,0,0,0
2,0,93,2,8,2,0,47,1,7,14,1,2626,3,90,1,1,1,1,1,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14,14,444,10,9,0,0,0
2,0,26,2,8,5,0,110,2,1,17,1,863,4,84,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,17,17,604,88,58,0,0,0
10,0,18,2,6,2,0,11,2,6,105,1,477,4,65,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8,9,277,373,258,0,0,0
2,0,74,1,3,6,0,36,2,6,18,1,2064,2,28,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,67,100,1565,374,245,0,0,0
12,0,14,2,5,2,0,36,2,8,127,1,330,4,54,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,23,397,131,96,0,0,0
2,0,10,2,8,6,0,70,1,11,18,1,248,3,94,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,21,1111,37,23,0,0,0
6,0,18,1,8,2,0,18,1,8,58,1,484,1,91,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,179,100,68,0,0,0
7,0,110,2,5,2,0,74,2,6,71,1,2907,4,52,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,17,17,604,57,34,0,0,0
1,0,3,2,6,6,0,36,2,6,5,1,44,4,65,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100,75,365,238,0,0,0
2,0,74,2,6,12,0,36,2,11,24,1,2064,4,70,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67,28,1528,13,8,0,0,0
2,0,54,1,5,2,0,84,2,6,14,1,1627,2,52,1,1,1,1,1,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21,3,643,4,1,0,0,0
2,0,88,1,3,2,0,36,2,6,14,1,2372,2,28,1,1,1,1,1,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,100,2027,1,1,0,0,0
2,0,26,2,5,2,0,92,2,4,14,1,848,4,50,1,1,1,1,1,1,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,14,102,508,126,84,0,0,0
9,0,54,1,5,2,0,46,2,6,94,1,1609,2,52,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,100,572,103,59,0,0,0
6,0,74,2,11,2,0,51,2,4,58,1,2075,4,113,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,25,5,799,224,138,0,0,0
6,0,26,1,5,1,0,91,2,4,57,1,847,2,50,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6,8,180,18,11,0,0,0
2,0,18,1,2,2,0,46,2,2,14,1,512,2,13,0,1,1,1,1,1,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,100,2027,240,141,0,0,0
2,0,97,1,8,2,0,36,2,8,14,1,2702,2,91,1,1,1,1,1,1,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,25,23,811,77,59,0,0,0
7,0,16,1,5,6,0,18,2,8,75,1,379,2,54,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,100,6,1937,92,65,0,0,0
6,0,18,2,8,1,0,18,2,6,57,1,484,4,89,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,100,267,41,34,0,0,0
6,0,16,2,5,2,0,74,2,6,58,1,420,4,52,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,68,927,7,4,0,0,0
5,0,44,2,11,2,0,26,2,5,46,1,1268,4,114,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,14,100,506,82,52,0,0,0
2,0,54,1,5,6,0,18,2,5,18,1,1592,2,51,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,100,572,202,151,0,0,0
2,0,74,2,6,6,0,36,2,6,18,1,2064,4,65,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,33,100,981,365,238,0,0,0
2,0,93,2,6,6,0,79,1,5,18,1,2647,3,64,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14,100,506,9,5,0,0,0
7,0,74,2,6,7,0,18,2,8,76,1,2047,4,67,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,39,6,1060,469.9,326,0,0,0
6,0,18,2,8,2,0,10,2,11,58,1,476,4,94,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,100,267,74,40,0,0,0
6,0,26,2,8,7,0,110,2,2,63,1,863,4,85,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,17,17,604,192,126,0,0,0
13,0,17,2,5,2,0,51,2,6,139,1,456,4,52,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21,28,660,1,0,1,0,0
7,0,76,1,5,2,0,74,2,4,71,1,2144,2,50,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,100,100,2027,277,197,0,0,0
6,0,18,2,8,2,0,74,2,6,58,1,539,4,89,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,29,200,18,12,0,0,0
2,0,93,2,6,2,0,36,2,8,14,1,2619,4,67,1,1,1,1,1,1,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14,23,451,83,62,0,0,0
2,0,5,2,6,12,0,74,2,6,24,1,115,4,65,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,68,1346,6,4,0,0,0
2,0,93,1,5,6,0,25,2,5,18,1,2611,2,51,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,14,1945,36,21,0,0,0
12,0,53,1,5,2,0,74,2,6,127,1,1572,2,52,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,100,2027,142,101,0,0,0
6,0,18,1,5,12,0,74,1,7,68,1,539,1,53,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,25,1955,67,44,0,0,0
6,0,18,1,5,7,0,91,1,5,63,1,556,1,51,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,8,704,29,22,0,0,0
12,0,22,2,4,6,0,97,2,8,131,1,632,4,43,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,17,604,18,12,0,0,0
2,0,64,1,3,12,0,110,2,1,24,1,1883,2,23,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,17,604,87,47,0,0,0
2,0,18,1,5,2,0,74,1,3,14,1,539,1,49,1,1,1,1,1,1,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,102,25,2051,65,54,0,0,0
7,0,18,2,8,6,0,110,1,5,75,1,573,3,88,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,17,17,604,120,79,0,0,0
2,0,105,2,6,2,0,26,2,5,14,1,2780,4,64,1,1,1,1,1,1,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,99,100,1929,59,40,0,0,0
10,0,26,2,5,2,0,24,2,12,105,1,789,4,58,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,100,55,1985,71,40,0,0,0
12,0,26,1,11,2,0,74,2,6,127,1,832,2,115,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,25,1955,132,109,0,0,0
8,0,31,1,3,6,0,26,1,2,86,1,973,1,24,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,100,100,2027,57,32,0,0,0
6,0,18,2,8,2,0,46,2,2,58,1,512,4,85,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,36,207,202.1,142,0,0,0
7,0,74,2,5,2,0,74,2,5,71,1,2095,4,51,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,25,25,813,0,0,1,1,0
2,0,18,2,2,2,0,74,1,3,14,1,539,3,14,1,1,1,1,1,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,25,37,83.9,49,0,0,0
2,0,18,2,12,2,0,18,2,2,14,1,484,4,124,0,1,1,1,1,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,100,506,192,130,0,0,0
6,0,18,2,8,1,0,110,2,8,57,1,573,4,91,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,604,89,52,0,0,0
6,0,26,1,5,2,0,74,1,3,58,1,832,1,49,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,100,44,1974,23,14,0,0,0
12,0,92,2,4,2,0,74,2,6,127,1,2583,4,41,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,68,321,131,84,0,0,0
7,0,89,2,6,12,0,93,1,3,81,1,2467,3,62,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,24,36,33,23,0,0,0
10,0,36,1,5,2,0,24,2,6,105,1,1112,2,52,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,100,36,1966,213,149,0,0,0
6,0,18,2,8,12,0,93,2,6,68,1,558,4,89,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,179,51,34,0,0,0
1,0,74,2,4,6,0,26,2,8,5,1,2055,4,43,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,29,100,937,154,98,0,0,0
2,0,24,2,6,12,0,112,1,3,24,1,720,3,62,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,100,572,2,1,0,0,0
2,0,45,1,3,2,0,74,2,6,14,1,1314,2,28,1,1,1,1,1,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21,39,667,64.9,41,0,0,0
2,0,91,1,3,2,0,84,1,1,14,1,2536,1,23,0,1,1,1,1,1,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,100,2027,74,62,0,0,0
3,0,89,2,6,7,0,18,2,5,31,1,2407,4,64,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,102,100,2089,347,216,0,0,0
7,0,110,1,11,6,0,18,2,5,75,1,2859,2,114,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,17,17,604,25,15,0,0,0
2,0,31,1,7,7,0,110,2,2,19,1,1043,2,74,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,17,17,604,61,41,0,0,0
2,0,26,2,2,7,0,110,2,2,19,1,863,4,13,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,17,17,604,200,130,0,0,0
2,0,31,1,11,1,0,62,1,11,13,1,1005,1,120,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,15,1946,6,4,0,0,0
12,0,110,1,7,2,0,31,1,8,127,1,2872,1,80,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,17,604,80,48,0,0,0
2,0,62,2,4,2,0,92,1,3,14,1,1820,3,38,0,1,1,1,1,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,21,1951,4,3,0,0,0
2,0,84,2,5,7,0,110,2,4,19,1,2292,4,50,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,17,604,7,4,0,0,0
